,traj,step,speed,num_collisions,num_offroad_visits,action,intention,safety_score
1216,30,16,30.0,4,2,0,Nasty,58
1217,30,17,30.0,5,2,0,Nasty,52
1218,30,18,30.0,5,2,0,Nasty,52
1219,30,19,30.0,5,2,0,Nasty,52
1220,30,20,30.0,5,2,0,Nasty,52
1221,30,21,30.0,6,3,0,Nasty,46
1222,30,22,30.0,7,4,0,Nasty,38
1223,30,23,30.0,8,4,0,Nasty,32
1224,30,24,30.0,9,4,0,Nasty,26
1225,30,25,30.0,9,4,0,Nasty,26
1226,30,26,30.0,9,4,0,Nasty,26
1227,30,27,30.0,9,4,0,Nasty,26
1228,30,28,30.0,10,4,0,Nasty,19
1229,30,29,30.0,10,4,0,Nasty,19
1230,30,30,30.0,10,4,0,Nasty,19
1231,30,31,30.0,10,4,0,Nasty,19
1232,30,32,30.0,10,4,0,Nasty,19
1233,30,33,30.0,10,4,0,Nasty,19
1234,30,34,30.0,10,4,0,Nasty,19
1235,30,35,30.0,10,4,0,Nasty,19
1236,30,36,30.0,11,4,0,Nasty,13
1237,30,37,30.0,11,4,0,Nasty,13
1238,30,38,30.0,12,4,0,Nasty,9
1239,30,39,30.0,12,4,0,Nasty,9
1240,31,0,25.0,0,0,0,Nasty,78
1241,31,1,25.0,0,0,0,Nasty,78
1242,31,2,25.0,0,0,0,Nasty,78
1243,31,3,25.0,0,0,0,Nasty,78
1244,31,4,25.0,1,1,0,Nasty,72
1245,31,5,25.0,2,1,0,Nasty,67
1246,31,6,25.0,2,1,0,Nasty,67
1247,31,7,25.0,2,1,0,Nasty,67
1248,31,8,25.0,2,1,0,Nasty,67
1249,31,9,25.0,2,1,0,Nasty,67
1250,31,10,25.0,2,1,0,Nasty,67
1251,31,11,26.04938272,3,1,0,Nasty,63
1252,31,12,29.32488599,3,1,0,Nasty,63
1253,31,13,29.88463096,3,1,0,Nasty,63
1254,31,14,29.98028479,4,1,0,Nasty,59
1255,31,15,29.9966309,4,1,0,Nasty,59
1256,31,16,29.99942426,4,1,0,Nasty,59
1257,31,17,29.99990161,4,1,0,Nasty,59
1258,31,18,29.99998319,5,1,0,Nasty,53
1259,31,19,29.99999713,5,1,0,Nasty,53
1260,31,20,29.99999951,6,1,0,Nasty,48
1261,31,21,29.99999992,7,1,0,Nasty,41
1262,31,22,29.99999999,7,1,0,Nasty,41
1263,31,23,30.0,7,1,0,Nasty,41
1264,31,24,30.0,7,1,0,Nasty,41
1265,31,25,30.0,8,1,0,Nasty,35
1266,31,26,30.0,8,2,0,Nasty,34
1267,31,27,30.0,8,2,0,Nasty,34
1268,31,28,30.0,8,2,0,Nasty,34
1269,31,29,30.0,8,2,0,Nasty,34
1270,31,30,30.0,8,2,0,Nasty,34
1271,31,31,30.0,8,2,0,Nasty,34
1272,31,32,30.0,8,2,0,Nasty,34
1273,31,33,30.0,9,2,0,Nasty,28
1274,31,34,30.0,9,2,0,Nasty,28
1275,31,35,30.0,9,2,0,Nasty,28
1276,31,36,30.0,9,2,0,Nasty,28
1277,31,37,30.0,10,2,0,Nasty,21
1278,31,38,30.0,10,2,0,Nasty,21
1279,31,39,30.0,11,2,0,Nasty,15
1280,32,0,25.0,0,0,0,Nasty,78
1281,32,1,29.14555883,0,0,0,Nasty,78
1282,32,2,29.85398606,0,0,0,Nasty,78
1283,32,3,29.97504793,1,0,0,Nasty,73
1284,32,4,29.99573599,1,1,0,Nasty,72
1285,32,5,29.99927133,1,1,0,Nasty,72
1286,32,6,29.99987548,1,1,0,Nasty,72
1287,32,7,29.99997872,1,1,0,Nasty,72
1288,32,8,29.99999636,1,1,0,Nasty,72
1289,32,9,29.99999938,1,1,0,Nasty,72
1290,32,10,29.99999989,1,1,0,Nasty,72
1291,32,11,29.99999998,2,2,0,Nasty,66
1292,32,12,30.0,3,2,0,Nasty,62
1293,32,13,30.0,4,2,0,Nasty,58
1294,32,14,30.0,4,2,0,Nasty,58
1295,32,15,30.0,4,2,0,Nasty,58
1296,32,16,30.0,4,2,0,Nasty,58
1297,32,17,30.0,4,2,0,Nasty,58
1298,32,18,30.0,4,2,0,Nasty,58
1299,32,19,30.0,4,2,0,Nasty,58
1300,32,20,30.0,4,2,0,Nasty,58
1301,32,21,30.0,5,2,0,Nasty,52
1302,32,22,30.0,5,2,0,Nasty,52
1303,32,23,30.0,5,2,0,Nasty,52
1304,32,24,30.0,6,2,0,Nasty,47
1305,32,25,30.0,6,2,0,Nasty,47
1306,32,26,30.0,7,2,0,Nasty,40
1307,32,27,30.0,8,2,0,Nasty,34
1308,32,28,30.0,8,2,0,Nasty,34
1309,32,29,30.0,8,2,0,Nasty,34
1310,32,30,30.0,8,2,0,Nasty,34
1311,32,31,30.0,9,2,0,Nasty,28
1312,32,32,30.0,10,2,0,Nasty,21
1313,32,33,30.0,10,2,0,Nasty,21
1314,32,34,30.0,11,2,0,Nasty,15
1315,32,35,30.0,11,2,0,Nasty,15
1316,32,36,30.0,11,2,0,Nasty,15
1317,32,37,30.0,12,2,0,Nasty,10
1318,32,38,30.0,12,2,0,Nasty,10
1319,32,39,30.0,12,2,0,Nasty,10
1320,33,0,25.0,0,0,0,Nasty,78
1321,33,1,29.14555883,0,0,0,Nasty,78
1322,33,2,29.85398606,0,0,0,Nasty,78
1323,33,3,29.97504793,0,0,0,Nasty,78
1324,33,4,29.99573599,1,0,0,Nasty,73
1325,33,5,29.99927133,1,0,0,Nasty,73
1326,33,6,29.99987548,1,0,0,Nasty,73
1327,33,7,29.99997872,1,0,0,Nasty,73
1328,33,8,29.99999636,2,0,0,Nasty,68
1329,33,9,29.99999938,2,0,0,Nasty,68
1330,33,10,29.99999989,3,0,0,Nasty,64
1331,33,11,29.99999998,4,0,0,Nasty,60
1332,33,12,30.0,5,0,0,Nasty,54
1333,33,13,30.0,5,0,0,Nasty,54
1334,33,14,30.0,5,0,0,Nasty,54
1335,33,15,30.0,5,0,0,Nasty,54
1336,33,16,30.0,5,0,0,Nasty,54
1337,33,17,30.0,6,0,0,Nasty,49
1338,33,18,30.0,7,1,0,Nasty,41
1339,33,19,30.0,7,1,0,Nasty,41
1340,33,20,30.0,8,1,0,Nasty,35
1341,33,21,30.0,9,1,0,Nasty,29
1342,33,22,30.0,9,1,0,Nasty,29
1343,33,23,30.0,9,1,0,Nasty,29
1344,33,24,30.0,9,1,0,Nasty,29
1345,33,25,30.0,9,1,0,Nasty,29
1346,33,26,30.0,10,1,0,Nasty,22
1347,33,27,30.0,10,1,0,Nasty,22
1348,33,28,30.0,10,1,0,Nasty,22
1349,33,29,30.0,10,1,0,Nasty,22
1350,33,30,30.0,10,1,0,Nasty,22
1351,33,31,30.0,11,1,0,Nasty,16
1352,33,32,30.0,11,1,0,Nasty,16
1353,33,33,30.0,11,1,0,Nasty,16
1354,33,34,30.0,11,1,0,Nasty,16
1355,33,35,30.0,11,1,0,Nasty,16
1356,33,36,30.0,11,1,0,Nasty,16
1357,33,37,30.0,11,1,0,Nasty,16
1358,33,38,30.0,12,1,0,Nasty,11
1359,33,39,30.0,12,1,0,Nasty,11
1360,34,0,25.0,0,1,0,Nasty,77
1361,34,1,29.14555883,0,1,0,Nasty,77
1362,34,2,29.85398606,0,1,0,Nasty,77
1363,34,3,29.97504793,0,1,0,Nasty,77
1364,34,4,29.99573599,1,1,0,Nasty,72
1365,34,5,29.99927133,2,1,0,Nasty,67
1366,34,6,29.99987548,2,2,0,Nasty,66
1367,34,7,29.99997872,2,2,0,Nasty,66
1368,34,8,29.99999636,2,2,0,Nasty,66
1369,34,9,29.99999938,2,2,0,Nasty,66
1370,34,10,29.99999989,2,2,0,Nasty,66
1371,34,11,29.99999998,2,2,0,Nasty,66
1372,34,12,30.0,3,2,0,Nasty,62
1373,34,13,30.0,4,2,0,Nasty,58
1374,34,14,30.0,4,3,0,Nasty,57
1375,34,15,30.0,5,3,0,Nasty,51
1376,34,16,30.0,6,3,0,Nasty,46
1377,34,17,30.0,6,3,0,Nasty,46
1378,34,18,30.0,7,3,0,Nasty,39
1379,34,19,30.0,7,3,0,Nasty,39
1380,34,20,30.0,8,3,0,Nasty,33
1381,34,21,30.0,8,3,0,Nasty,33
1382,34,22,30.0,8,3,0,Nasty,33
1383,34,23,30.0,8,4,0,Nasty,32
1384,34,24,30.0,8,4,0,Nasty,32
1385,34,25,30.0,8,4,0,Nasty,32
1386,34,26,30.0,8,4,0,Nasty,32
1387,34,27,30.0,8,4,0,Nasty,32
1388,34,28,30.0,8,4,0,Nasty,32
1389,34,29,30.0,8,4,0,Nasty,32
1390,34,30,30.0,8,4,0,Nasty,32
1391,34,31,30.0,9,4,0,Nasty,26
1392,34,32,30.0,9,4,0,Nasty,26
1393,34,33,30.0,9,4,0,Nasty,26
1394,34,34,30.0,9,4,0,Nasty,26
1395,34,35,30.0,9,4,0,Nasty,26
1396,34,36,30.0,10,4,0,Nasty,19
1397,34,37,30.0,10,5,0,Nasty,18
1398,34,38,30.0,10,5,0,Nasty,18
1399,34,39,30.0,10,5,0,Nasty,18
1400,35,0,25.0,0,1,0,Nasty,77
1401,35,1,25.0,0,1,0,Nasty,77
1402,35,2,28.05127828,0,1,0,Nasty,77
1403,35,3,29.66698639,0,1,0,Nasty,77
1404,35,4,29.94309189,0,1,0,Nasty,77
1405,35,5,29.99027507,0,1,0,Nasty,77
1406,35,6,29.99833812,0,2,0,Nasty,76
1407,35,7,29.99971601,1,2,0,Nasty,71
1408,35,8,29.99995147,1,2,0,Nasty,71
1409,35,9,29.99999171,1,2,0,Nasty,71
1410,35,10,29.99999858,1,2,0,Nasty,71
1411,35,11,29.99999976,1,2,0,Nasty,71
1412,35,12,29.99999996,2,2,0,Nasty,66
1413,35,13,29.99999999,2,2,0,Nasty,66
1414,35,14,30.0,2,2,0,Nasty,66
1415,35,15,30.0,2,3,0,Nasty,65
1416,35,16,30.0,3,4,0,Nasty,61
1417,35,17,30.0,3,4,0,Nasty,61
1418,35,18,30.0,4,4,0,Nasty,56
1419,35,19,30.0,4,4,0,Nasty,56
1420,35,20,30.0,4,5,0,Nasty,55
1421,35,21,30.0,5,5,0,Nasty,50
1422,35,22,30.0,5,5,0,Nasty,50
1423,35,23,30.0,5,5,0,Nasty,50
1424,35,24,30.0,5,5,0,Nasty,50
1425,35,25,30.0,5,5,0,Nasty,50
1426,35,26,30.0,5,5,0,Nasty,50
1427,35,27,30.0,6,5,0,Nasty,44
1428,35,28,30.0,6,6,0,Nasty,43
1429,35,29,30.0,7,6,0,Nasty,37
1430,35,30,30.0,8,7,0,Nasty,31
1431,35,31,30.0,8,7,0,Nasty,31
1432,35,32,30.0,8,7,0,Nasty,31
1433,35,33,30.0,8,7,0,Nasty,31
1434,35,34,30.0,8,7,0,Nasty,31
1435,35,35,30.0,8,7,0,Nasty,31
1436,35,36,30.0,8,7,0,Nasty,31
1437,35,37,30.0,9,8,0,Nasty,24
1438,35,38,30.0,9,8,0,Nasty,24
1439,35,39,30.0,10,8,0,Nasty,17
1440,36,0,25.0,0,0,0,Nasty,78
1441,36,1,27.53364908,0,0,0,Nasty,78
1442,36,2,29.57852965,0,0,0,Nasty,78
1443,36,3,29.92797568,0,0,0,Nasty,78
1444,36,4,29.98769189,1,0,0,Nasty,73
1445,36,5,29.99789669,2,0,0,Nasty,68
1446,36,6,29.99964057,2,0,0,Nasty,68
1447,36,7,29.99993858,2,0,0,Nasty,68
1448,36,8,29.9999895,3,0,0,Nasty,64
1449,36,9,29.99999821,4,1,0,Nasty,59
1450,36,10,29.99999969,4,1,0,Nasty,59
1451,36,11,29.99999995,4,2,0,Nasty,58
1452,36,12,29.99999999,4,2,0,Nasty,58
1453,36,13,30.0,4,2,0,Nasty,58
1454,36,14,30.0,5,2,0,Nasty,52
1455,36,15,30.0,6,2,0,Nasty,47
1456,36,16,30.0,6,2,0,Nasty,47
1457,36,17,30.0,6,2,0,Nasty,47
1458,36,18,30.0,6,2,0,Nasty,47
1459,36,19,30.0,6,2,0,Nasty,47
1460,36,20,30.0,6,2,0,Nasty,47
1461,36,21,30.0,6,2,0,Nasty,47
1462,36,22,30.0,7,2,0,Nasty,40
1463,36,23,30.0,7,2,0,Nasty,40
1464,36,24,30.0,7,2,0,Nasty,40
1465,36,25,30.0,7,2,0,Nasty,40
1466,36,26,30.0,7,2,0,Nasty,40
1467,36,27,30.0,7,2,0,Nasty,40
1468,36,28,30.0,7,2,0,Nasty,40
1469,36,29,30.0,7,3,0,Nasty,39
1470,36,30,30.0,8,4,0,Nasty,32
1471,36,31,30.0,8,4,0,Nasty,32
1472,36,32,30.0,8,4,0,Nasty,32
1473,36,33,30.0,9,5,0,Nasty,25
1474,36,34,30.0,9,5,0,Nasty,25
1475,36,35,30.0,10,5,0,Nasty,18
1476,36,36,30.0,10,5,0,Nasty,18
1477,36,37,30.0,10,5,0,Nasty,18
1478,36,38,30.0,10,5,0,Nasty,18
1479,36,39,30.0,11,6,0,Nasty,12
1480,37,0,25.0,0,1,0,Nasty,77
1481,37,1,29.14555883,0,1,0,Nasty,77
1482,37,2,29.85398606,0,2,0,Nasty,76
1483,37,3,29.97504793,1,2,0,Nasty,71
1484,37,4,29.99573599,2,2,0,Nasty,66
1485,37,5,29.99927133,2,2,0,Nasty,66
1486,37,6,29.99987548,2,2,0,Nasty,66
1487,37,7,29.99997872,2,2,0,Nasty,66
1488,37,8,29.99999636,3,2,0,Nasty,62
1489,37,9,29.99999938,4,2,0,Nasty,58
1490,37,10,29.99999989,4,2,0,Nasty,58
1491,37,11,29.99999998,5,2,0,Nasty,52
1492,37,12,30.0,6,2,0,Nasty,47
1493,37,13,30.0,7,2,0,Nasty,40
1494,37,14,30.0,7,2,0,Nasty,40
1495,37,15,30.0,7,2,0,Nasty,40
1496,37,16,30.0,7,2,0,Nasty,40
1497,37,17,30.0,8,2,0,Nasty,34
1498,37,18,30.0,9,2,0,Nasty,28
1499,37,19,30.0,10,2,0,Nasty,21
1500,37,20,30.0,10,3,0,Nasty,20
1501,37,21,30.0,10,3,0,Nasty,20
1502,37,22,30.0,11,3,0,Nasty,14
1503,37,23,30.0,11,4,0,Nasty,13
1504,37,24,30.0,11,4,0,Nasty,13
1505,37,25,30.0,11,4,0,Nasty,13
1506,37,26,30.0,11,4,0,Nasty,13
1507,37,27,30.0,11,4,0,Nasty,13
1508,37,28,30.0,12,5,0,Nasty,8
1509,37,29,30.0,13,5,0,Nasty,6
1510,37,30,30.0,13,5,0,Nasty,6
1511,37,31,30.0,13,5,0,Nasty,6
1512,37,32,30.0,14,5,0,Nasty,5
1513,37,33,30.0,15,5,0,Nasty,4
1514,37,34,30.0,16,5,0,Nasty,3
1515,37,35,30.0,16,5,0,Nasty,3
1516,37,36,30.0,16,5,0,Nasty,3
1517,37,37,30.0,16,5,0,Nasty,3
1518,37,38,30.0,16,6,0,Nasty,2
1519,37,39,30.0,17,6,0,Nasty,1
1520,38,0,25.0,0,0,0,Nasty,78
1521,38,1,25.0,0,0,0,Nasty,78
1522,38,2,25.0,0,0,0,Nasty,78
1523,38,3,25.0,0,0,0,Nasty,78
1524,38,4,25.0,0,0,0,Nasty,78
1525,38,5,25.0,0,0,0,Nasty,78
1526,38,6,25.0,0,0,0,Nasty,78
1527,38,7,25.0,0,0,0,Nasty,78
1528,38,8,25.0,0,0,0,Nasty,78
1529,38,9,25.0,0,0,0,Nasty,78
1530,38,10,25.0,0,0,0,Nasty,78
1531,38,11,25.0,1,1,0,Nasty,72
1532,38,12,25.0,2,2,0,Nasty,66
1533,38,13,25.0,3,2,0,Nasty,62
1534,38,14,28.26780292,3,2,0,Nasty,62
1535,38,15,29.7039879,3,2,0,Nasty,62
1536,38,16,29.94941501,3,2,0,Nasty,62
1537,38,17,29.99135562,3,2,0,Nasty,62
1538,38,18,29.99852278,3,2,0,Nasty,62
1539,38,19,29.99974756,4,3,0,Nasty,57
1540,38,20,29.99995686,4,3,0,Nasty,57
1541,38,21,29.99999263,4,3,0,Nasty,57
1542,38,22,29.99999874,5,3,0,Nasty,51
1543,38,23,29.99999978,5,3,0,Nasty,51
1544,38,24,29.99999996,5,3,0,Nasty,51
1545,38,25,29.99999999,5,3,0,Nasty,51
1546,38,26,30.0,6,3,0,Nasty,46
1547,38,27,30.0,6,3,0,Nasty,46
1548,38,28,30.0,7,3,0,Nasty,39
1549,38,29,30.0,7,3,0,Nasty,39
1550,38,30,30.0,7,3,0,Nasty,39
1551,38,31,30.0,7,3,0,Nasty,39
1552,38,32,30.0,7,3,0,Nasty,39
1553,38,33,30.0,8,3,0,Nasty,33
1554,38,34,30.0,9,3,0,Nasty,27
1555,38,35,30.0,10,3,0,Nasty,20
1556,38,36,30.0,10,3,0,Nasty,20
1557,38,37,30.0,10,3,0,Nasty,20
1558,38,38,30.0,10,3,0,Nasty,20
1559,38,39,30.0,11,3,0,Nasty,14
1560,39,0,25.0,0,0,0,Nasty,78
1561,39,1,29.14555883,0,0,0,Nasty,78
1562,39,2,29.85398606,0,0,0,Nasty,78
1563,39,3,29.97504793,1,1,0,Nasty,72
1564,39,4,29.99573599,1,1,0,Nasty,72
1565,39,5,29.99927133,1,1,0,Nasty,72
1566,39,6,29.99987548,1,1,0,Nasty,72
1567,39,7,29.99997872,2,1,0,Nasty,67
1568,39,8,29.99999636,2,1,0,Nasty,67
1569,39,9,29.99999938,2,1,0,Nasty,67
1570,39,10,29.99999989,2,1,0,Nasty,67
1571,39,11,29.99999998,2,1,0,Nasty,67
1572,39,12,30.0,2,1,0,Nasty,67
1573,39,13,30.0,2,1,0,Nasty,67
1574,39,14,30.0,2,1,0,Nasty,67
1575,39,15,30.0,3,1,0,Nasty,63
1576,39,16,30.0,4,2,0,Nasty,58
1577,39,17,30.0,5,2,0,Nasty,52
1578,39,18,30.0,6,2,0,Nasty,47
1579,39,19,30.0,6,2,0,Nasty,47
1580,39,20,30.0,6,3,0,Nasty,46
1581,39,21,30.0,6,3,0,Nasty,46
1582,39,22,30.0,6,3,0,Nasty,46
1583,39,23,30.0,6,3,0,Nasty,46
1584,39,24,30.0,6,4,0,Nasty,45
1585,39,25,30.0,7,4,0,Nasty,38
1586,39,26,30.0,8,4,0,Nasty,32
1587,39,27,30.0,9,4,0,Nasty,26
1588,39,28,30.0,9,4,0,Nasty,26
1589,39,29,30.0,9,4,0,Nasty,26
1590,39,30,30.0,9,4,0,Nasty,26
1591,39,31,30.0,9,4,0,Nasty,26
1592,39,32,30.0,9,4,0,Nasty,26
1593,39,33,30.0,10,5,0,Nasty,18
1594,39,34,30.0,11,6,0,Nasty,12
1595,39,35,30.0,12,6,0,Nasty,7
1596,39,36,30.0,12,6,0,Nasty,7
1597,39,37,30.0,12,6,0,Nasty,7
1598,39,38,30.0,12,6,0,Nasty,7
1599,39,39,30.0,12,6,0,Nasty,7
