traj,step,speed,num_collisions,num_offroad_visits,intention
354,24,29.999999563562653,0,1,Student
355,25,29.99999992541799,0,1,Student
356,26,29.99999998725481,0,1,Student
357,27,29.999999997822,0,1,Student
358,28,29.999999999627804,0,2,Student
359,29,29.9999999999364,0,2,Student
360,30,29.99999999998913,0,2,Student
361,31,29.999999999998145,0,2,Student
362,32,29.999999999999684,0,2,Student
363,33,29.999999999999943,0,2,Student
364,34,29.999999999999982,0,2,Student
365,35,29.999999999999982,0,2,Student
366,36,29.999999999999982,0,2,Student
367,37,29.999999999999982,0,2,Student
368,38,29.999999999999982,0,3,Student
369,39,29.999999999999982,0,3,Student
370,0,25.0,0,0,Student
371,1,25.0,0,0,Student
372,2,27.53364907863714,0,0,Student
373,3,29.578529645079747,0,0,Student
374,4,29.927975675100427,0,0,Student
375,5,29.98769189026777,0,0,Student
376,6,29.997896688856272,0,0,Student
377,7,29.999640568871776,0,0,Student
378,8,29.999938577449026,0,0,Student
379,9,29.9999895036087,0,0,Student
380,10,29.99999820629022,0,0,Student
381,11,29.999999693476106,0,0,Student
382,12,29.99999994761867,0,0,Student
383,13,29.999999991048647,0,1,Student
384,14,29.99999999847032,0,1,Student
385,15,29.99999999973859,0,1,Student
386,16,29.99999999995533,0,1,Student
387,17,29.999999999992365,0,1,Student
388,18,29.999999999998696,0,1,Student
389,19,29.99999999999978,0,1,Student
390,20,29.99999999999996,0,1,Student
391,21,29.999999999999982,0,1,Student
392,22,29.999999999999982,0,1,Student
393,23,29.999999999999982,0,1,Student
394,24,29.999999999999982,0,1,Student
395,25,29.999999999999982,0,1,Student
396,26,29.999999999999982,0,1,Student
397,27,29.999999999999982,0,1,Student
398,28,29.999999999999982,0,1,Student
399,29,29.999999999999982,0,1,Student
400,30,29.999999999999982,0,1,Student
401,31,29.999999999999982,0,1,Student
402,32,29.999999999999982,0,1,Student
403,33,29.999999999999982,0,1,Student
404,34,29.999999999999982,0,2,Student
405,35,29.999999999999982,0,2,Student
406,36,29.999999999999982,0,2,Student
407,37,29.999999999999982,0,2,Student
408,38,29.999999999999982,0,3,Student
409,39,29.999999999999982,0,3,Student
410,0,25.0,0,0,Demolition
411,1,25.0,0,0,Demolition
412,2,25.0,0,0,Demolition
413,3,25.0,1,0,Demolition
414,4,26.87852461515013,1,0,Demolition
415,5,29.466576582054056,1,0,Demolition
416,6,29.90884421379897,1,0,Demolition
417,7,29.98442254862015,2,0,Demolition
418,8,29.99733799683372,3,0,Demolition
419,9,29.99954509497834,3,0,Demolition
420,10,29.999922262083924,3,0,Demolition
421,11,29.99998671550476,3,0,Demolition
422,12,29.99999772983606,3,0,Demolition
423,13,29.99999961205569,3,0,Demolition
424,14,29.99999993370488,4,0,Demolition
425,15,29.999999988670943,4,0,Demolition
426,16,29.999999998064,4,0,Demolition
427,17,29.99999999966916,4,0,Demolition
428,18,29.999999999943466,4,0,Demolition
429,19,29.999999999990337,4,0,Demolition
430,20,29.999999999998348,4,0,Demolition
431,21,29.99999999999972,4,0,Demolition
432,22,29.99999999999995,4,0,Demolition
433,23,29.999999999999982,4,0,Demolition
434,24,29.999999999999982,5,0,Demolition
435,25,29.999999999999982,6,0,Demolition
436,26,29.999999999999982,6,0,Demolition
437,27,29.999999999999982,6,0,Demolition
438,28,29.999999999999982,6,0,Demolition
439,29,29.999999999999982,6,0,Demolition
440,30,29.999999999999982,6,0,Demolition
441,31,29.999999999999982,7,0,Demolition
442,32,29.999999999999982,7,0,Demolition
443,33,29.999999999999982,7,0,Demolition
444,34,29.999999999999982,7,0,Demolition
445,35,29.999999999999982,7,0,Demolition
446,36,29.999999999999982,7,0,Demolition
447,37,29.999999999999982,7,0,Demolition
448,38,29.999999999999982,7,0,Demolition
449,39,29.999999999999982,8,0,Demolition
450,0,25.0,0,0,Demolition
451,1,25.0,0,0,Demolition
452,2,25.0,0,0,Demolition
453,3,25.0,1,0,Demolition
454,4,25.0,1,0,Demolition
455,5,25.0,1,0,Demolition
456,6,25.0,1,0,Demolition
457,7,28.267802919426902,1,0,Demolition
458,8,29.70398789887631,1,0,Demolition
459,9,29.949415014611,1,0,Demolition
460,10,29.991355621148287,1,0,Demolition
461,11,29.998522777358588,2,0,Demolition
462,12,29.999747560030656,3,0,Demolition
463,13,29.99995686097929,3,0,Demolition
464,14,29.999992628048908,3,0,Demolition
465,15,29.99999874022029,3,0,Demolition
466,16,29.99999978471847,3,0,Demolition
467,17,29.99999996321092,3,0,Demolition
468,18,29.999999993713185,4,0,Demolition
469,19,29.99999999892566,4,0,Demolition
470,20,29.999999999816406,4,0,Demolition
471,21,29.99999999996863,5,0,Demolition
472,22,29.99999999999464,5,0,Demolition
473,23,29.999999999999083,5,0,Demolition
474,24,29.999999999999844,5,0,Demolition
475,25,29.99999999999997,5,0,Demolition
476,26,29.999999999999982,5,0,Demolition
477,27,29.999999999999982,6,0,Demolition
478,28,29.999999999999982,6,0,Demolition
479,29,29.999999999999982,6,0,Demolition
480,30,29.999999999999982,7,0,Demolition
481,31,29.999999999999982,7,0,Demolition
482,32,29.999999999999982,7,0,Demolition
483,33,29.999999999999982,7,0,Demolition
484,34,29.999999999999982,7,1,Demolition
485,35,29.999999999999982,7,1,Demolition
486,36,29.999999999999982,7,1,Demolition
487,37,29.999999999999982,7,1,Demolition
488,38,29.999999999999982,7,1,Demolition
489,39,29.999999999999982,7,1,Demolition
490,0,25.0,0,0,Demolition
491,1,25.0,0,0,Demolition
492,2,29.1455588268693,0,0,Demolition
493,3,29.85398605633181,0,0,Demolition
494,4,29.975047934935745,1,0,Demolition
495,5,29.99573598565089,1,0,Demolition
496,6,29.99927133011546,1,0,Demolition
497,7,29.9998754788898,1,0,Demolition
498,8,29.999978720807302,1,0,Demolition
499,9,29.999996363636328,1,0,Demolition
500,10,29.99999937858823,1,0,Demolition
501,11,29.99999989380804,1,0,Demolition
502,12,29.99999998185304,1,0,Demolition
503,13,29.9999999968989,1,0,Demolition
504,14,29.99999999947006,2,0,Demolition
505,15,29.99999999990944,3,0,Demolition
506,16,29.999999999984524,3,0,Demolition
507,17,29.99999999999736,3,0,Demolition
508,18,29.99999999999955,3,0,Demolition
509,19,29.99999999999992,3,0,Demolition
510,20,29.999999999999982,3,0,Demolition
511,21,29.999999999999982,4,0,Demolition
512,22,29.999999999999982,5,0,Demolition
513,23,29.999999999999982,5,0,Demolition
514,24,29.999999999999982,5,0,Demolition
515,25,29.999999999999982,5,0,Demolition
516,26,29.999999999999982,5,0,Demolition
517,27,29.999999999999982,5,0,Demolition
518,28,29.999999999999982,5,0,Demolition
519,29,29.999999999999982,6,0,Demolition
520,30,29.999999999999982,7,0,Demolition
521,31,29.999999999999982,8,0,Demolition
522,32,29.999999999999982,8,0,Demolition
523,33,29.999999999999982,8,0,Demolition
524,34,29.999999999999982,8,0,Demolition
525,35,29.999999999999982,8,0,Demolition
526,36,29.999999999999982,8,0,Demolition
527,37,29.999999999999982,8,0,Demolition
528,38,29.999999999999982,8,0,Demolition
529,39,29.999999999999982,8,0,Demolition
530,0,25.0,0,0,Demolition
531,1,25.0,0,0,Demolition
532,2,28.05127828435527,0,0,Demolition
533,3,29.66698638623585,0,0,Demolition
534,4,29.943091891437373,0,0,Demolition
535,5,29.99027507379182,1,0,Demolition
536,6,29.998338124528413,2,0,Demolition
537,7,29.99971600503449,2,0,Demolition
538,8,29.9999514686017,2,0,Demolition
539,9,29.999991706555026,2,0,Demolition
540,10,29.99999858274783,2,0,Demolition
541,11,29.99999975780828,2,0,Demolition
542,12,29.99999995861228,2,0,Demolition
543,13,29.99999999292733,2,0,Demolition
544,14,29.999999998791367,3,0,Demolition
545,15,29.999999999793456,3,0,Demolition
546,16,29.999999999964707,3,0,Demolition
547,17,29.999999999993967,4,0,Demolition
548,18,29.99999999999897,5,0,Demolition
549,19,29.999999999999822,5,0,Demolition
550,20,29.999999999999968,5,0,Demolition
551,21,29.999999999999982,5,0,Demolition
552,22,29.999999999999982,5,0,Demolition
553,23,29.999999999999982,6,0,Demolition
554,24,29.999999999999982,6,0,Demolition
555,25,29.999999999999982,6,0,Demolition
556,26,29.999999999999982,6,0,Demolition
557,27,29.999999999999982,6,0,Demolition
558,28,29.999999999999982,7,0,Demolition
559,29,29.999999999999982,7,0,Demolition
560,30,29.999999999999982,7,0,Demolition
561,31,29.999999999999982,8,0,Demolition
562,32,29.999999999999982,8,0,Demolition
563,33,29.999999999999982,8,0,Demolition
564,34,29.999999999999982,8,0,Demolition
565,35,29.999999999999982,8,0,Demolition
566,36,29.999999999999982,8,0,Demolition
567,37,29.999999999999982,9,0,Demolition
568,38,29.999999999999982,9,0,Demolition
569,39,29.999999999999982,9,0,Demolition
570,0,25.0,0,1,Demolition
571,1,25.0,0,2,Demolition
572,2,25.0,0,2,Demolition
573,3,25.0,0,2,Demolition
574,4,25.0,1,2,Demolition
575,5,25.0,1,2,Demolition
576,6,25.0,1,2,Demolition
577,7,25.0,1,2,Demolition
578,8,29.1455588268693,1,2,Demolition
579,9,29.85398605633181,1,2,Demolition
580,10,29.975047934935745,2,2,Demolition
581,11,29.99573598565089,2,2,Demolition
582,12,29.99927133011546,2,2,Demolition
583,13,29.9998754788898,2,2,Demolition
584,14,29.999978720807302,2,2,Demolition
585,15,29.999996363636328,2,2,Demolition
586,16,29.99999937858823,3,2,Demolition
587,17,29.99999989380804,3,2,Demolition
588,18,29.99999998185304,3,2,Demolition
589,19,29.9999999968989,3,2,Demolition
590,20,29.99999999947006,3,2,Demolition
591,21,29.99999999990944,3,2,Demolition
592,22,29.999999999984524,3,2,Demolition
593,23,29.99999999999736,4,2,Demolition
594,24,29.99999999999955,5,2,Demolition
595,25,29.99999999999992,5,2,Demolition
596,26,29.999999999999982,5,2,Demolition
597,27,29.999999999999982,5,2,Demolition
598,28,29.999999999999982,5,2,Demolition
599,29,29.999999999999982,5,2,Demolition
600,30,29.999999999999982,6,2,Demolition
601,31,29.999999999999982,7,2,Demolition
602,32,29.999999999999982,7,2,Demolition
603,33,29.999999999999982,7,2,Demolition
604,34,29.999999999999982,7,2,Demolition
605,35,29.999999999999982,7,2,Demolition
606,36,29.999999999999982,7,2,Demolition
607,37,29.999999999999982,7,2,Demolition
608,38,29.999999999999982,8,2,Demolition
609,39,29.999999999999982,8,2,Demolition
610,0,25.0,0,0,Demolition
611,1,29.1455588268693,0,0,Demolition
612,2,29.85398605633181,0,0,Demolition
613,3,29.975047934935745,0,0,Demolition
614,4,29.99573598565089,0,0,Demolition
615,5,29.99927133011546,1,0,Demolition
616,6,29.9998754788898,1,0,Demolition
617,7,29.999978720807302,2,0,Demolition
618,8,29.999996363636328,2,0,Demolition
619,9,29.99999937858823,2,0,Demolition
620,10,29.99999989380804,2,0,Demolition
621,11,29.99999998185304,2,0,Demolition
622,12,29.9999999968989,3,0,Demolition
623,13,29.99999999947006,4,0,Demolition
624,14,29.99999999990944,4,0,Demolition
625,15,29.999999999984524,4,0,Demolition
626,16,29.99999999999736,4,0,Demolition
627,17,29.99999999999955,4,0,Demolition
628,18,29.99999999999992,4,0,Demolition
629,19,29.999999999999982,4,0,Demolition
630,20,29.999999999999982,5,0,Demolition
631,21,29.999999999999982,6,0,Demolition
632,22,29.999999999999982,7,0,Demolition
633,23,29.999999999999982,7,0,Demolition
634,24,29.999999999999982,7,0,Demolition
635,25,29.999999999999982,7,0,Demolition
636,26,29.999999999999982,7,0,Demolition
637,27,29.999999999999982,7,0,Demolition
638,28,29.999999999999982,7,0,Demolition
639,29,29.999999999999982,7,0,Demolition
640,30,29.999999999999982,8,0,Demolition
641,31,29.999999999999982,8,0,Demolition
642,32,29.999999999999982,9,0,Demolition
643,33,29.999999999999982,9,0,Demolition
644,34,29.999999999999982,9,0,Demolition
645,35,29.999999999999982,9,0,Demolition
646,36,29.999999999999982,9,0,Demolition
647,37,29.999999999999982,9,0,Demolition
648,38,29.999999999999982,9,0,Demolition
649,39,29.999999999999982,10,0,Demolition
650,0,25.0,0,1,Demolition
651,1,25.0,0,1,Demolition
652,2,25.0,0,1,Demolition
653,3,25.0,0,1,Demolition
654,4,25.0,0,1,Demolition
655,5,25.0,0,1,Demolition
656,6,25.0,0,1,Demolition
657,7,25.0,0,1,Demolition
658,8,25.0,0,1,Demolition
659,9,25.0,0,1,Demolition
660,10,27.225355213466784,0,1,Demolition
661,11,29.52584585071472,0,1,Demolition
662,12,29.91897263448798,0,1,Demolition
663,13,29.986153376551243,0,1,Demolition
664,14,29.997633774963308,0,1,Demolition
665,15,29.999595639980747,0,1,Demolition
666,16,29.999930899630154,0,1,Demolition
667,17,29.999988191559787,1,1,Demolition
668,18,29.999997982076497,1,1,Demolition
669,19,29.99999965516061,1,1,Demolition
670,20,29.999999941071003,1,1,Demolition
671,21,29.999999989929726,1,1,Demolition
672,22,29.99999999827911,1,1,Demolition
673,23,29.99999999970592,1,1,Demolition
674,24,29.999999999949747,2,1,Demolition
675,25,29.99999999999141,3,1,Demolition
676,26,29.999999999998533,3,1,Demolition
677,27,29.99999999999975,3,1,Demolition
678,28,29.99999999999996,3,1,Demolition
679,29,29.999999999999982,3,1,Demolition
680,30,29.999999999999982,3,1,Demolition
681,31,29.999999999999982,4,1,Demolition
682,32,29.999999999999982,5,1,Demolition
683,33,29.999999999999982,6,1,Demolition
684,34,29.999999999999982,6,1,Demolition
685,35,29.999999999999982,6,1,Demolition
686,36,29.999999999999982,6,1,Demolition
687,37,29.999999999999982,6,1,Demolition
688,38,29.999999999999982,6,1,Demolition
689,39,29.999999999999982,6,1,Demolition
690,0,25.0,0,1,Demolition
691,1,26.488340192043896,0,1,Demolition
692,2,29.39989865481081,0,1,Demolition
693,3,29.897449740523847,0,1,Demolition
694,4,29.98247536719767,0,1,Demolition
695,5,29.997005246437936,0,1,Demolition
696,6,29.999488231850638,1,1,Demolition
697,7,29.999912544844413,2,1,Demolition
698,8,29.99998505494285,2,1,Demolition
699,9,29.999997446065567,2,1,Demolition
700,10,29.999999563562653,2,1,Demolition
701,11,29.99999992541799,2,1,Demolition
702,12,29.99999998725481,2,1,Demolition
703,13,29.999999997822,2,1,Demolition
704,14,29.999999999627804,2,1,Demolition
705,15,29.9999999999364,2,1,Demolition
706,16,29.99999999998913,2,1,Demolition
707,17,29.999999999998145,2,1,Demolition
708,18,29.999999999999684,3,1,Demolition
709,19,29.999999999999943,4,1,Demolition
710,20,29.999999999999982,4,1,Demolition
711,21,29.999999999999982,4,1,Demolition
712,22,29.999999999999982,4,1,Demolition
713,23,29.999999999999982,4,1,Demolition
714,24,29.999999999999982,4,1,Demolition
715,25,29.999999999999982,4,1,Demolition
716,26,29.999999999999982,4,1,Demolition
717,27,29.999999999999982,5,1,Demolition
718,28,29.999999999999982,6,2,Demolition
719,29,29.999999999999982,6,2,Demolition
720,30,29.999999999999982,6,2,Demolition
721,31,29.999999999999982,6,2,Demolition
722,32,29.999999999999982,6,2,Demolition
723,33,29.999999999999982,6,2,Demolition
724,34,29.999999999999982,6,2,Demolition
725,35,29.999999999999982,7,2,Demolition
726,36,29.999999999999982,7,2,Demolition
727,37,29.999999999999982,7,2,Demolition
728,38,29.999999999999982,7,2,Demolition
729,39,29.999999999999982,7,2,Demolition
730,0,25.0,0,0,Demolition
731,1,29.1455588268693,0,0,Demolition
732,2,29.85398605633181,0,0,Demolition
733,3,29.975047934935745,0,0,Demolition
734,4,29.99573598565089,0,0,Demolition
735,5,29.99927133011546,0,0,Demolition
736,6,29.9998754788898,1,0,Demolition
737,7,29.999978720807302,1,0,Demolition
738,8,29.999996363636328,1,0,Demolition
739,9,29.99999937858823,1,0,Demolition
740,10,29.99999989380804,1,0,Demolition
741,11,29.99999998185304,1,0,Demolition
742,12,29.9999999968989,2,0,Demolition
743,13,29.99999999947006,3,0,Demolition
744,14,29.99999999990944,4,0,Demolition
745,15,29.999999999984524,5,0,Demolition
746,16,29.99999999999736,5,0,Demolition
747,17,29.99999999999955,5,0,Demolition
748,18,29.99999999999992,5,0,Demolition
749,19,29.999999999999982,5,0,Demolition
750,20,29.999999999999982,5,0,Demolition
751,21,29.999999999999982,6,0,Demolition
752,22,29.999999999999982,7,0,Demolition
753,23,29.999999999999982,7,0,Demolition
754,24,29.999999999999982,7,0,Demolition
755,25,29.999999999999982,7,0,Demolition
756,26,29.999999999999982,7,0,Demolition
757,27,29.999999999999982,7,0,Demolition
758,28,29.999999999999982,8,0,Demolition
759,29,29.999999999999982,9,0,Demolition
760,30,29.999999999999982,9,0,Demolition
761,31,29.999999999999982,9,0,Demolition
762,32,29.999999999999982,9,0,Demolition
763,33,29.999999999999982,9,0,Demolition
764,34,29.999999999999982,9,0,Demolition
765,35,29.999999999999982,9,0,Demolition
766,36,29.999999999999982,9,0,Demolition
767,37,29.999999999999982,10,0,Demolition
768,38,29.999999999999982,10,0,Demolition
769,39,29.999999999999982,10,0,Demolition
770,0,25.0,0,0,Demolition
771,1,29.1455588268693,0,0,Demolition
772,2,29.85398605633181,1,0,Demolition
773,3,29.975047934935745,2,0,Demolition
774,4,29.99573598565089,2,0,Demolition
775,5,29.99927133011546,2,0,Demolition
776,6,29.9998754788898,3,0,Demolition
777,7,29.999978720807302,3,0,Demolition
778,8,29.999996363636328,3,0,Demolition
779,9,29.99999937858823,3,0,Demolition
780,10,29.99999989380804,4,0,Demolition
781,11,29.99999998185304,4,0,Demolition
782,12,29.9999999968989,4,0,Demolition
783,13,29.99999999947006,4,0,Demolition
784,14,29.99999999990944,4,0,Demolition
785,15,29.999999999984524,4,0,Demolition
786,16,29.99999999999736,4,0,Demolition
787,17,29.99999999999955,4,0,Demolition
788,18,29.99999999999992,4,0,Demolition
789,19,29.999999999999982,4,0,Demolition
790,20,29.999999999999982,5,0,Demolition
791,21,29.999999999999982,6,0,Demolition
792,22,29.999999999999982,6,0,Demolition
793,23,29.999999999999982,6,0,Demolition
794,24,29.999999999999982,6,0,Demolition
795,25,29.999999999999982,6,0,Demolition
796,26,29.999999999999982,6,0,Demolition
797,27,29.999999999999982,6,0,Demolition
798,28,29.999999999999982,6,0,Demolition
799,29,29.999999999999982,7,0,Demolition
800,30,29.999999999999982,7,0,Demolition
801,31,29.999999999999982,7,0,Demolition
802,32,29.999999999999982,7,0,Demolition
803,33,29.999999999999982,7,0,Demolition
804,34,29.999999999999982,7,0,Demolition
805,35,29.999999999999982,8,0,Demolition
806,36,29.999999999999982,8,0,Demolition
807,37,29.999999999999982,9,0,Demolition
808,38,29.999999999999982,10,0,Demolition
809,39,29.999999999999982,10,0,Demolition
810,0,25.0,0,0,Nasty
811,1,25.0,0,0,Nasty
812,2,28.783422626538517,0,0,Nasty
813,3,29.79210124036306,0,0,Nasty
814,4,29.96447254798468,0,0,Nasty
815,5,29.99392877644434,1,0,Nasty
816,6,29.99896249932455,1,0,Nasty
817,7,29.999822703341145,2,0,Nasty
818,8,29.999969702086965,2,0,Nasty
819,9,29.999994822443128,2,0,Nasty
820,10,29.999999115216447,2,0,Nasty
821,11,29.999999848800897,3,1,Nasty
822,12,29.99999997416185,3,1,Nasty
823,13,29.999999995584567,3,1,Nasty
824,14,29.999999999245457,3,2,Nasty
825,15,29.999999999871054,3,2,Nasty
826,16,29.99999999997797,4,2,Nasty
827,17,29.999999999996238,5,2,Nasty
828,18,29.99999999999936,5,2,Nasty
829,19,29.99999999999989,5,2,Nasty
830,20,29.999999999999982,5,2,Nasty
831,21,29.999999999999982,6,3,Nasty
832,22,29.999999999999982,7,4,Nasty
833,23,29.999999999999982,8,4,Nasty
834,24,29.999999999999982,9,4,Nasty
835,25,29.999999999999982,9,4,Nasty
836,26,29.999999999999982,9,4,Nasty
837,27,29.999999999999982,9,4,Nasty
838,28,29.999999999999982,10,4,Nasty
839,29,29.999999999999982,10,4,Nasty
840,30,29.999999999999982,10,4,Nasty
841,31,29.999999999999982,10,4,Nasty
842,32,29.999999999999982,10,4,Nasty
843,33,29.999999999999982,10,4,Nasty
844,34,29.999999999999982,10,4,Nasty
845,35,29.999999999999982,10,4,Nasty
846,36,29.999999999999982,11,4,Nasty
847,37,29.999999999999982,11,4,Nasty
848,38,29.999999999999982,12,4,Nasty
849,39,29.999999999999982,12,4,Nasty
850,0,25.0,0,0,Nasty
851,1,25.0,0,0,Nasty
852,2,25.0,0,0,Nasty
853,3,25.0,0,0,Nasty
854,4,25.0,1,1,Nasty
855,5,25.0,2,1,Nasty
856,6,25.0,2,1,Nasty
857,7,25.0,2,1,Nasty
858,8,25.0,2,1,Nasty
859,9,25.0,2,1,Nasty
860,10,25.0,2,1,Nasty
861,11,26.049382716049383,3,1,Nasty
862,12,29.324885986662164,3,1,Nasty
863,13,29.88463095808933,3,1,Nasty
864,14,29.98028478809738,4,1,Nasty
865,15,29.99663090224268,4,1,Nasty
866,16,29.999424260831965,4,1,Nasty
867,17,29.99990161294997,4,1,Nasty
868,18,29.99998318681071,5,1,Nasty
869,19,29.999997126823764,5,1,Nasty
870,20,29.999999509007985,6,1,Nasty
871,21,29.99999991609524,7,1,Nasty
872,22,29.99999998566166,7,1,Nasty
873,23,29.99999999754975,7,1,Nasty
874,24,29.99999999958128,7,1,Nasty
875,25,29.99999999992845,8,1,Nasty
876,26,29.99999999998777,8,2,Nasty
877,27,29.99999999999791,8,2,Nasty
878,28,29.999999999999645,8,2,Nasty
879,29,29.999999999999936,8,2,Nasty
880,30,29.999999999999982,8,2,Nasty
881,31,29.999999999999982,8,2,Nasty
882,32,29.999999999999982,8,2,Nasty
883,33,29.999999999999982,9,2,Nasty
884,34,29.999999999999982,9,2,Nasty
885,35,29.999999999999982,9,2,Nasty
886,36,29.999999999999982,9,2,Nasty
887,37,29.999999999999982,10,2,Nasty
888,38,29.999999999999982,10,2,Nasty
889,39,29.999999999999982,11,2,Nasty
890,0,25.0,0,0,Nasty
891,1,29.1455588268693,0,0,Nasty
892,2,29.85398605633181,0,0,Nasty
893,3,29.975047934935745,1,0,Nasty
894,4,29.99573598565089,1,1,Nasty
895,5,29.99927133011546,1,1,Nasty
896,6,29.9998754788898,1,1,Nasty
897,7,29.999978720807302,1,1,Nasty
898,8,29.999996363636328,1,1,Nasty
899,9,29.99999937858823,1,1,Nasty
900,10,29.99999989380804,1,1,Nasty
901,11,29.99999998185304,2,2,Nasty
902,12,29.9999999968989,3,2,Nasty
903,13,29.99999999947006,4,2,Nasty
904,14,29.99999999990944,4,2,Nasty
905,15,29.999999999984524,4,2,Nasty
906,16,29.99999999999736,4,2,Nasty
907,17,29.99999999999955,4,2,Nasty
908,18,29.99999999999992,4,2,Nasty
909,19,29.999999999999982,4,2,Nasty
910,20,29.999999999999982,4,2,Nasty
911,21,29.999999999999982,5,2,Nasty
912,22,29.999999999999982,5,2,Nasty
913,23,29.999999999999982,5,2,Nasty
914,24,29.999999999999982,6,2,Nasty
915,25,29.999999999999982,6,2,Nasty
916,26,29.999999999999982,7,2,Nasty
917,27,29.999999999999982,8,2,Nasty
918,28,29.999999999999982,8,2,Nasty
919,29,29.999999999999982,8,2,Nasty
920,30,29.999999999999982,8,2,Nasty
921,31,29.999999999999982,9,2,Nasty
922,32,29.999999999999982,10,2,Nasty
923,33,29.999999999999982,10,2,Nasty
924,34,29.999999999999982,11,2,Nasty
925,35,29.999999999999982,11,2,Nasty
926,36,29.999999999999982,11,2,Nasty
927,37,29.999999999999982,12,2,Nasty
928,38,29.999999999999982,12,2,Nasty
929,39,29.999999999999982,12,2,Nasty
930,0,25.0,0,0,Nasty
931,1,29.1455588268693,0,0,Nasty
932,2,29.85398605633181,0,0,Nasty
933,3,29.975047934935745,0,0,Nasty
934,4,29.99573598565089,1,0,Nasty
935,5,29.99927133011546,1,0,Nasty
936,6,29.9998754788898,1,0,Nasty
937,7,29.999978720807302,1,0,Nasty
938,8,29.999996363636328,2,0,Nasty
939,9,29.99999937858823,2,0,Nasty
940,10,29.99999989380804,3,0,Nasty
941,11,29.99999998185304,4,0,Nasty
942,12,29.9999999968989,5,0,Nasty
943,13,29.99999999947006,5,0,Nasty
944,14,29.99999999990944,5,0,Nasty
945,15,29.999999999984524,5,0,Nasty
946,16,29.99999999999736,5,0,Nasty
947,17,29.99999999999955,6,0,Nasty
948,18,29.99999999999992,7,1,Nasty
949,19,29.999999999999982,7,1,Nasty
950,20,29.999999999999982,8,1,Nasty
951,21,29.999999999999982,9,1,Nasty
952,22,29.999999999999982,9,1,Nasty
953,23,29.999999999999982,9,1,Nasty
954,24,29.999999999999982,9,1,Nasty
955,25,29.999999999999982,9,1,Nasty
956,26,29.999999999999982,10,1,Nasty
957,27,29.999999999999982,10,1,Nasty
958,28,29.999999999999982,10,1,Nasty
959,29,29.999999999999982,10,1,Nasty
960,30,29.999999999999982,10,1,Nasty
961,31,29.999999999999982,11,1,Nasty
962,32,29.999999999999982,11,1,Nasty
963,33,29.999999999999982,11,1,Nasty
964,34,29.999999999999982,11,1,Nasty
965,35,29.999999999999982,11,1,Nasty
966,36,29.999999999999982,11,1,Nasty
967,37,29.999999999999982,11,1,Nasty
968,38,29.999999999999982,12,1,Nasty
969,39,29.999999999999982,12,1,Nasty
970,0,25.0,0,1,Nasty
971,1,29.1455588268693,0,1,Nasty
972,2,29.85398605633181,0,1,Nasty
973,3,29.975047934935745,0,1,Nasty
974,4,29.99573598565089,1,1,Nasty
975,5,29.99927133011546,2,1,Nasty
976,6,29.9998754788898,2,2,Nasty
977,7,29.999978720807302,2,2,Nasty
978,8,29.999996363636328,2,2,Nasty
979,9,29.99999937858823,2,2,Nasty
980,10,29.99999989380804,2,2,Nasty
981,11,29.99999998185304,2,2,Nasty
982,12,29.9999999968989,3,2,Nasty
983,13,29.99999999947006,4,2,Nasty
984,14,29.99999999990944,4,3,Nasty
985,15,29.999999999984524,5,3,Nasty
986,16,29.99999999999736,6,3,Nasty
987,17,29.99999999999955,6,3,Nasty
988,18,29.99999999999992,7,3,Nasty
989,19,29.999999999999982,7,3,Nasty
990,20,29.999999999999982,8,3,Nasty
991,21,29.999999999999982,8,3,Nasty
992,22,29.999999999999982,8,3,Nasty
993,23,29.999999999999982,8,4,Nasty
994,24,29.999999999999982,8,4,Nasty
995,25,29.999999999999982,8,4,Nasty
996,26,29.999999999999982,8,4,Nasty
997,27,29.999999999999982,8,4,Nasty
998,28,29.999999999999982,8,4,Nasty
999,29,29.999999999999982,8,4,Nasty
1000,30,29.999999999999982,8,4,Nasty
1001,31,29.999999999999982,9,4,Nasty
1002,32,29.999999999999982,9,4,Nasty
1003,33,29.999999999999982,9,4,Nasty
1004,34,29.999999999999982,9,4,Nasty
1005,35,29.999999999999982,9,4,Nasty
1006,36,29.999999999999982,10,4,Nasty
1007,37,29.999999999999982,10,5,Nasty
1008,38,29.999999999999982,10,5,Nasty
1009,39,29.999999999999982,10,5,Nasty
1010,0,25.0,0,1,Nasty
1011,1,25.0,0,1,Nasty
1012,2,28.05127828435527,0,1,Nasty
1013,3,29.66698638623585,0,1,Nasty
1014,4,29.943091891437373,0,1,Nasty
1015,5,29.99027507379182,0,1,Nasty
1016,6,29.998338124528413,0,2,Nasty
1017,7,29.99971600503449,1,2,Nasty
1018,8,29.9999514686017,1,2,Nasty
1019,9,29.999991706555026,1,2,Nasty
1020,10,29.99999858274783,1,2,Nasty
1021,11,29.99999975780828,1,2,Nasty
1022,12,29.99999995861228,2,2,Nasty
1023,13,29.99999999292733,2,2,Nasty
1024,14,29.999999998791367,2,2,Nasty
1025,15,29.999999999793456,2,3,Nasty
1026,16,29.999999999964707,3,4,Nasty
1027,17,29.999999999993967,3,4,Nasty
1028,18,29.99999999999897,4,4,Nasty
1029,19,29.999999999999822,4,4,Nasty
1030,20,29.999999999999968,4,5,Nasty
1031,21,29.999999999999982,5,5,Nasty
1032,22,29.999999999999982,5,5,Nasty
1033,23,29.999999999999982,5,5,Nasty
